province,name,link,description,price,name_nearby_place,hotel_class,img_origin,location_rating,animates
Cần Thơ,TTC HOTEL - CAN THO,https://ttchospitality.vn/ttc-hotel/ttc-hotel-can-tho,"Khách sạn sang trọng có phòng ốc tinh tế, nhà hàng, phòng karaoke, phòng tập thể dục và khu spa.",1199070,"Chùa Ông, Công Viên TP CT, Cảng Hàng Không Quốc Tế Cần Thơ, Restaurant & Café Lotus Ninh Kiều",Khách sạn 4 sao,https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICFg9_kFQ=s10000,4.7,"Free breakfast, Free Wi-Fi, Free parking, Outdoor pool, Air conditioning, Fitness centre, Spa, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible, Business centre, Child-friendly"
Cần Thơ,Resort Cồn Khương,http://conkhuongresort.com/,Không có mô tả,1524003,"Cảng Hàng Không Quốc Tế Cần Thơ, Nhà Hàng Hoa Sen",Khách sạn 4 sao,https://lh5.googleusercontent.com/p/AF1QipOndlxm5e531pe9XIioeW0izEdlOvvKqadb035n=s10000,2.5,"Free breakfast, Free Wi-Fi, Free parking, Outdoor pool, Hot tub, Air conditioning, Fitness centre, Spa, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible, Child-friendly, Smoke-free property"
Cần Thơ,Khách sạn Mường Thanh Luxury Cần Thơ,Không có link,"Khách sạn sang trọng hướng ra sông, có phòng ốc bài trí tinh tế, có nhà hàng và một khu spa.",1442790,"Bảo Tàng thành phố Cần Thơ, Cảng Hàng Không Quốc Tế Cần Thơ, NHÀ HÀNG SÔNG HẬU",Khách sạn 4 sao,https://lh5.googleusercontent.com/p/AF1QipPZE8rGFGqIyYmDIdDmqvtIeSDcSGcesp4WHHxT=s10000,3.5,"Free breakfast, Free Wi-Fi, Free parking, Outdoor pool, Hot tub, Air conditioning, Fitness centre, Spa, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible, Business centre, Child-friendly, Smoke-free property"
Cần Thơ,Peony Hotel,Không có link,Không có mô tả,514042,"Trung Tâm Phát Triển Du Lịch Thành Phố Cần Thơ, Đối Diện Trường TH Lê Quý Đôn, Cảng Hàng Không Quốc Tế Cần Thơ, Nhà hàng Tomato - Pad Thai",Không có hạng sao,https://images.trvl-media.com/lodging/105000000/104840000/104833900/104833873/fb4829a3_z.jpg,4.7,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Cần Thơ,Riverside 1 Hotel Cần Thơ,Không có link,Không có mô tả,784533,"Hiệp Hội Du Lịch ĐBSCL, nhà thi đấu đa năng Cần Thơ, Cảng Hàng Không Quốc Tế Cần Thơ, Lốp Cốp Beer Station",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMu0ewkPxks8ppOn8HPbEftgRTiagiOWryvElpn=s10000,3.9,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Airport shuttle, Full-service laundry"
Cần Thơ,Khách sạn Sheraton Cần Thơ,https://www.marriott.com/en-us/hotels/vcasi-sheraton-can-tho/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"Khách sạn cao cấp ven sông với phòng ốc lịch sự, có nhà hàng, quán bar, spa & bể bơi ngoài trời.",2608200,"Chợ nổi Cái Răng, 209, Cảng Hàng Không Quốc Tế Cần Thơ, Manwah Vincom Xuân Khánh",Khách sạn 5 sao,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/fc/2f/f2/vinpearl-hotel-can-tho.jpg?w=1900&h=1400&s=1,4.6,"Breakfast ($), Free Wi-Fi, Free parking, Outdoor pool, Air conditioning, Fitness centre, Spa, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible, Business centre, Smoke-free property"
Cần Thơ,Nesta Hotel - Can Tho,https://nestahotel.com.vn/en/hotel/nesta-hotel-cantho-1134,"Khách sạn sang trọng ven sông, có phòng ốc bình dân, nhà hàng đơn giản và bể bơi ngoài trời.",1266474,"Công viên Sông Hậu, Cảng Hàng Không Quốc Tế Cần Thơ, Nhà Hàng Hải Sản Biển Đông 1",Khách sạn 4 sao,https://lh5.googleusercontent.com/p/AF1QipO9FnF7Jmq9Q_2-r2zviTzydjQ4A5yzCIwHcdU0=s10000,3.1,"Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness centre, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible, Business centre, Child-friendly"
Cần Thơ,MOTEL TRUNG HẬU,Không có link,Không có mô tả,243223,"Chợ nổi Cái Răng, 30, Cảng Hàng Không Quốc Tế Cần Thơ, Quán Ăn Gia Đình Hương Đồng",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPbAuH5QuYPRtF9Xg3sY0JSg2LPvC0_zE5WDKKA=s10000,4.6,"Free Wi-Fi, Free parking, Hot tub, Air conditioning, Full-service laundry"
Cần Thơ,Spring Home,http://springhome.info/,Không có mô tả,445500,"Chợ Cần Thơ, Đối Diện Trường TH Lê Quý Đôn, Cảng Hàng Không Quốc Tế Cần Thơ, Beer & Wine Restaurant",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPDO4YCxqAyjWAF39SvK8JdAJDrcuzbRNFsa6MU=s10000,4.7,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Cần Thơ,V'Luna Hotel - Managed by THM,http://www.vlunahotel.com/,Không có mô tả,669913,"Hiệp Hội Du Lịch ĐBSCL, Cảng Hàng Không Quốc Tế Cần Thơ, Cơm Niêu Quê Ngoại Cần Thơ (Chi Nhánh 1)",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipN-hq5trUEjOScza3oZ6P7RbvnRFvOxIvBq14kL=s10000,4,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Cần Thơ,FIT Hotel Can Tho,Không có link,Không có mô tả,810000,"Hiệp Hội Du Lịch ĐBSCL, Cảng Hàng Không Quốc Tế Cần Thơ, Cơm Niêu Quê Ngoại Cần Thơ (Chi Nhánh 1)",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPLMT2H8C3nHOmIFPx1mAVjl3O3i0V65xgq0VV1=s10000,3.8,"Free Wi-Fi, Free parking, Air conditioning, Kitchen in some rooms, Airport shuttle, Full-service laundry, Smoke-free property"
Cần Thơ,Khách Sạn Bita Hotel,Không có link,Không có mô tả,593181,"Nhà cổ Bình Thủy, 13, Cảng Hàng Không Quốc Tế Cần Thơ, Nhà hàng Hầm Rượu Cáo Nho",Không có hạng sao,https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICR3frvmgE=s10000,3.1,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Cần Thơ,Nhà Yên 1 Bed 2 Beds Hotel Homestay Hostel Cần Thơ,https://abnb.me/l0dBvIdR0Eb,Không có mô tả,350000,"Chợ nổi Cái Răng, 627 - 629, Cảng Hàng Không Quốc Tế Cần Thơ, Khu Sinh Thái Ẩm Thực QUÊ MÌNH",Không có hạng sao,https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDf5OaClgE=s10000,4.3,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Cần Thơ,MIDMOST Boutique Hostel,Không có link,Không có mô tả,560400,"Bảo Tàng thành phố Cần Thơ, Bảo Tàng QK9, Cảng Hàng Không Quốc Tế Cần Thơ, Ninh Kieu 2 Restaurant And Conference",Khách sạn 3 sao,https://lh5.googleusercontent.com/p/AF1QipNfhruR7z920DS5vPLYvnIpmxFj0Kx2ej6scoi8=s10000,4.7,"Free Wi-Fi, Air conditioning, Full-service laundry, Child-friendly"
Cần Thơ,Ông 5 House - Cần Thơ,https://ong5.hotelcantho.com/,Không có mô tả,527918,"Chùa Ông, Cảng Hàng Không Quốc Tế Cần Thơ, Nhà Hàng Nam Bộ",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNRgqnz3vL0mQF7Myl-dQPlAUfGbcBxTL_38h88=s10000,4.6,"Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Airport shuttle, Full-service laundry, Accessible"
Cần Thơ,Orchid Garden Homestay Can Tho,Không có link,Không có mô tả,350000,"Nhà cổ Bình Thủy, CV VH Miền Tây, Cảng Hàng Không Quốc Tế Cần Thơ, Nhà hàng Hầm Rượu Cáo Nho",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOcDHmxi3w-j3X6abSFpJ6A8AMMLbu1hFYCs4hF=s10000,3.2,"Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Restaurant, Full-service laundry"
Cần Thơ,Lion 6 Hotel,Không có link,Không có mô tả,550000,"Chợ nổi Cái Răng, 540, Cảng Hàng Không Quốc Tế Cần Thơ, Nhà hàng hải sản Biển Đông 2",Không có hạng sao,https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDRiLjMXA=s10000,4.7,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Cần Thơ,Grandma House,Không có link,Không có mô tả,380000,"Chợ nổi Cái Răng, Cảng Hàng Không Quốc Tế Cần Thơ, Vựa Dưa Hấu 6 Tèo",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMP0vDssp35ElRGW-c84csrblM3wNCK7K9hbD9U=s10000,3.6,"Free Wi-Fi, Free parking, Air conditioning, Kitchen in some rooms, Full-service laundry"
Cần Thơ,Mekong Daniel Resort (Bungalow3),https://www.agoda.com/mekong-daniel-resort-bungalow3/hotel/can-tho-vn.html,Không có mô tả,727827,"Trường TH Lê Quý Đôn, Cảng Hàng Không Quốc Tế Cần Thơ, Quán Ăn Chay Bách Thảo",Không có hạng sao,https://pix8.agoda.net/hotelImages/31556328/0/7b9a949b3162b2f181e226c18b1d83fd.jpg?ca=29&ce=0,4.5,"Ban công, Bếp, Lò vi sóng, Lò nướng ngoài trời, Máy giặt, Đỗ xe miễn phí, Wi-Fi miễn phí"
Cần Thơ,"Goose home, sunshine, flowers, bird, chicken, geese, paceful, tropical type",https://www.expedia.com/Hotel.h112991357.Hotel-Information?mdpcid=META.HPA.WEB-ORGANIC.VR,Không có mô tả,1025900,"139 - 141, Cảng Hàng Không Quốc Tế Cần Thơ, Hồng Phát Quán 39K",Không có hạng sao,#VALUE!,4.1,"Điều hòa nhiệt độ, Máy giặt, Wi-Fi miễn phí"
Cao Bằng,Cao Bang Eco House,Không có link,Không có mô tả,525000,"Phố Đi Bộ Kim Đồng, Cảng hàng không Quốc tế Nội Bài, Lẩu Nướng Trung Hoa Kình Ngư",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNZrEb5z96Yq3SocPWEuxim0CNzFP6_eLsdizfJ=s10000,4.3,"Breakfast ($), Free Wi-Fi, Free parking, Hot tub, Air conditioning, Bar, Restaurant, Room service, Kitchen in some rooms, Airport shuttle, Full-service laundry, Accessible, Smoke-free property"
Cao Bằng,Highlands Hotel Cao Bằng,Không có link,Không có mô tả,477556,"Cảng hàng không Quốc tế Nội Bài, Nhà hàng Thu Tường",Khách sạn 3 sao,https://images.trvl-media.com/lodging/52000000/51930000/51929800/51929768/e68f98f2_z.jpg,4.4,"Breakfast ($), Free Wi-Fi, Parking ($), Air conditioning, Bar, Restaurant, Room service, Full-service laundry"
Cao Bằng,La Maison Boutique Hotel,http://www.maisoncaobanghotel.vn/,Không có mô tả,1300000,"Phố Đi Bộ Kim Đồng, Cảng hàng không Quốc tế Nội Bài, Nhà hàng Á Đông BBQ Fried Chicken & Pizza Cao Bằng",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPb6nRuktVNi0SkknLnwtobDdtnnteonjcYcD4Y=s10000,4.4,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Cao Bằng,MiCasa - Cao Bằng Camping,https://m.facebook.com/micasa.cb/,Không có mô tả,420000,"Phố Đi Bộ Kim Đồng, Cảng hàng không Quốc tế Nội Bài, Yên - Ngon như mẹ nấu",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPuq158NmEhZLI5wTmizTSFGQfx46-EU17iqrbK=s10000,2.5,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Cao Bằng,Bản Nhỏ - Little Village ( Homestay ),https://www.facebook.com/littlevillage.cb,Không có mô tả,824000,"Phố Đi Bộ Kim Đồng, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Huy Linh Cao Bằng - Vua Vịt Trời",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipN9ANgAXXqU2oa8NMMv70GwUjWNi39L55ev3THQ=s10000,2.9,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Cao Bằng,Mường Thanh Luxury Cao Bằng Hotel,http://luxurycaobang.muongthanh.vn/,Không có mô tả,1951775,"Phố Đi Bộ Kim Đồng, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Linh Hằng",Không có hạng sao,https://images.trvl-media.com/lodging/92000000/91230000/91222100/91222088/143bca08_z.jpg,4.2,"Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Spa, Bar, Restaurant, Room service, Full-service laundry, Business centre"
Cao Bằng,Hồng Vân Homestay,Không có link,Không có mô tả,510000,"Phố Đi Bộ Kim Đồng, Cảng hàng không Quốc tế Nội Bài, Nhà hàng Ngon Cao Bằng",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNnF-OXV5RgfRVP9j_EAToeW2DVzw_n8hbSc6xl=s10000,4.3,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Cao Bằng,Primrose Homestay Cao Bang,https://www.facebook.com/primrosehomestay/,Không có mô tả,383600,"Phố Đi Bộ Kim Đồng, Cảng hàng không Quốc tế Nội Bài, Nhà hàng Ngon Cao Bằng",Khách sạn 2 sao,https://lh5.googleusercontent.com/p/AF1QipMlfwB-nhst0Bn2bAB2OzcPWrFUIqKsxQVvETco=s10000,4.3,"Free Wi-Fi, Parking, Air conditioning, Full-service laundry, Child-friendly"
Cao Bằng,CÁ HOMESTAY,https://www.facebook.com/profile.php?id=100095256668750&mibextid=9R9pXO,Không có mô tả,300000,"Cảng hàng không Quốc tế Nội Bài, NHÀ HÀNG SAO BIỂN CAO BẰNG",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipN94kKFtB5LyLlq0I5DPcxPPWQTcQU4DwsZm0GO=s10000,4.3,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Cao Bằng,Xenia House,Không có link,Không có mô tả,750000,"Cao Bằng Easy Deeping Tours, Cảng hàng không Quốc tế Nội Bài, Than Hoa BBQ",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOmUSGFKWZBjxXYGpDw2HsUpo4JckEY1KqVauUg=s10000,3.9,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Cao Bằng,"Gia Binh Homestay - tổ 4 phường Ngọc Xuân, thành phố Cao Bằng",Không có link,Không có mô tả,355500,"Phố Đi Bộ Kim Đồng, Cảng hàng không Quốc tế Nội Bài, Nhà hàng Phú Sơn",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOz0pfPAXzr74x26JWAAhNf3d0uY-wHdo2E8no=s10000,3.1,"Breakfast ($), Free Wi-Fi, Free parking, Air conditioning, Kitchen in some rooms, Airport shuttle, Full-service laundry"
Cao Bằng,Cao Bang Eco Homestay,Không có link,Không có mô tả,300000,"Phố Đi Bộ Kim Đồng, Cảng hàng không Quốc tế Nội Bài, Nhà hàng",Không có hạng sao,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/40/ac/fa/we-provide-motorbike.jpg?w=1900&h=1400&s=1,3.4,"Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Full-service laundry, Child-friendly"
Cao Bằng,"Lan's home - homestay, hostel - Tour office - Rental motobike Cao Bang",Không có link,Không có mô tả,443700,"Cảng hàng không Quốc tế Nội Bài, Nhà hàng Thu Tường",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipM-7VuG2z18-2zaRuMbyMHEe7L78WnFhJnXGioR=s10000,4.4,"Breakfast ($), Free Wi-Fi, Free parking, Restaurant, Room service, Full-service laundry"
Cao Bằng,Vườn Cam Hotel Cao Bang,https://khachsanvuoncam.kiotvietweb.vn/,Không có mô tả,553500,"Phố Đi Bộ Kim Đồng, Cảng hàng không Quốc tế Nội Bài, Hạt Dẻ Quán",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNfcTp5JL0Gcf3Fr2FC10evmluXYzOdUN55jPmd=s10000,4.4,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Cao Bằng,Loop hostel Cao Bằng,Không có link,Không có mô tả,496400,"Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Tĩnh Phương",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNWz26_mXDpIZJjOgKaRUZ6W9hYFO8CVsdFn1e4=s10000,3.2,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Cao Bằng,Green Riders House Cao Bang - Motorbike Rental & Tours,https://caobanggreenriders.com/,Không có mô tả,301615,"Phố Đi Bộ Kim Đồng, Cảng hàng không Quốc tế Nội Bài, Nhà hàng",Không có hạng sao,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/58/ba/3f/caption.jpg?w=1900&h=1400&s=1,3.4,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Cao Bằng,Sunshine Villa,http://sunshinevilla.com.vn/,Không có mô tả,640000,"Phố Đi Bộ Kim Đồng, Cảng hàng không Quốc tế Nội Bài, Nhà hàng VUA HÀU",Không có hạng sao,https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICHitjUoQE=s10000,2.8,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Cao Bằng,"DH Homestay Cao Bằng - hotel, motel- Motorbike rentals",Không có link,Không có mô tả,352000,"Cao Bằng Easy Deeping Tours, Cảng hàng không Quốc tế Nội Bài, Nhà hàng Thu Tường",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMxBc3VHvL9NXZrVK-Al7Xvx7AQ5-NTX57xLO-H=s10000,4.3,"Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Full-service laundry"
Đà Nẵng,Hilton Đà Nẵng,https://www.hilton.com/en/hotels/daddvhi-hilton-da-nang/?SEO_id=GMB-APAC-HI-DADDVHI,"Khách sạn hiện đại trong tòa nhà cao tầng, có phòng ốc bình dân, bể bơi ngoài trời và quầy bar trên sân thượng.",2843505,"Chợ Hàn, Trung Tâm Hành Chính Trần Phú, Cảng hàng không quốc tế Đà Nẵng, Nhà hàng LoCo",Khách sạn 5 sao,https://lh5.googleusercontent.com/p/AF1QipOWyyJp5OaGfEVOo21MP5k6GP8X7h_njib23tC7=s10000,4.6,"Breakfast ($), Free Wi-Fi, Free parking, Outdoor pool, Air conditioning, Fitness centre, Bar, Restaurant, Room service, Kitchen in some rooms, Full-service laundry, Accessible, Business centre, Child-friendly, Smoke-free property"
Đà Nẵng,La Belle Vie Boutique Hotel,https://labellevieboutique.com/,Không có mô tả,663050,"Bảo tàng Điêu khắc Chăm Đà Nẵng, Bến Xe Buýt Xuân Diệu, Cảng hàng không quốc tế Đà Nẵng, Bia Tô Lão Đại",Không có hạng sao,https://images.trvl-media.com/lodging/89000000/88940000/88937600/88937598/f2e80aa1_z.jpg,3.4,"Breakfast ($), Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness centre, Spa, Kitchen in rooms, Airport shuttle, Full-service laundry, Accessible"
Đà Nẵng,Gold Hotel Da Nang By Haviland,https://havilandhouse.com/gold-hotel-da-nang-by-haviland,"Khách sạn có lối bài trí hợp lý cùng phòng ốc nhỏ gọn, quán cà phê/quầy bar & nhà hàng có sân thượng.",503235,"Cầu Rồng, Đối Diện 50 Núi Thành, Cảng hàng không quốc tế Đà Nẵng, Nhà hàng chay Ans Vegetarian Cuisine",Khách sạn 3 sao,https://lh5.googleusercontent.com/p/AF1QipNNWToPDnI91yv6Q7A916IhNG-XIcWetMw0kQtZ=s10000,4.7,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness centre, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible, Business centre, Child-friendly"
Đà Nẵng,Doha Central Bliss Da Nang Hotel By Haviland,http://havilandhouse.com/doha-central-da-nang-hotel-by-haviland,Không có mô tả,570000,"Cầu Rồng, Số 1 Lê Đình Lý, Cảng hàng không quốc tế Đà Nẵng, Don Chicken ( 돈 지킨 )",Không có hạng sao,https://images.trvl-media.com/lodging/10000000/9630000/9626800/9626715/99e7884c_z.jpg,4.4,"Free Wi-Fi, Free parking, Air conditioning, Kitchen in some rooms, Airport shuttle, Full-service laundry, Business centre"
Đà Nẵng,Khách sạn Novotel Đà Nẵng,https://www.novotel-danang-premier.com/,"Phòng ở ấm cúng nằm trong khách sạn hiện đại với không gian hướng sông có bể bơi ngoài trời, nhà hàng sành điệu và 2 quầy bar.",3521070,"Cầu Rồng, Cảng Sông Hàn, Cảng hàng không quốc tế Đà Nẵng, LUK LAK",Khách sạn 5 sao,https://lh5.googleusercontent.com/p/AF1QipP5-S46V1b9q5wcT9MyTs5nTUTMQJGJejAAVAqq=s10000,4.5,"Free breakfast, Free Wi-Fi, Free parking, Outdoor pool, Hot tub, Air conditioning, Fitness centre, Spa, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible, Business centre, Child-friendly, Smoke-free property"
Đà Nẵng,KHANG HOMESTAY ĐÀ NẴNG,Không có link,Không có mô tả,405450,"Bảo tàng Điêu khắc Chăm Đà Nẵng, Số 310 Hoàng Diệu, Cảng hàng không quốc tế Đà Nẵng, Cardi Pizzeria Đà Nẵng",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOQle-3NSdgjuhioPILWtFElxjFr8OpqwvkhaQu=s10000,4.7,"Breakfast ($), Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Spa, Restaurant, Room service, Kitchen in some rooms, Airport shuttle, Full-service laundry"
